customer_id,invoice_date,amount,credit_score,industry,month,paid_ratio_3,late_ratio_3,avg_delay_3,delay_trend,days_since_last_payment,is_default
CUST-02548,2023-02-05,4169.89,795,Healthcare,2,0.58,0.45,3.6,-9,103,1
CUST-00962,2023-05-23,12308.08,814,Retail,5,0.29,0.7,11.9,-1,111,1
CUST-02417,2023-08-05,11324.44,572,Manufacturing,8,0.18,0.79,15.1,12,33,1
CUST-03011,2023-03-26,24866.55,351,Energy,3,0.58,0.44,32.4,-4,102,1
CUST-01810,2023-12-18,13634.52,562,Healthcare,12,0.77,0.19,12.0,-13,0,1
CUST-01796,2023-06-07,2434.6,667,Services,6,0.47,0.52,2.7,-6,8,0
CUST-01095,2024-03-21,18798.98,432,Services,3,0.7,0.26,3.9,-12,104,0
CUST-03918,2023-10-23,3646.6,524,Healthcare,10,0.54,0.47,2.6,-9,93,1
CUST-01255,2023-11-28,5959.98,609,Healthcare,11,0.49,0.46,13.0,-5,20,0
CUST-03728,2023-02-22,9898.71,315,Manufacturing,2,0.36,0.65,14.2,1,81,1
CUST-04963,2023-03-17,39995.97,494,Manufacturing,3,0.44,0.58,18.4,4,21,0
CUST-03061,2023-08-25,97531.91,742,Healthcare,8,0.41,0.59,6.3,-1,107,0
CUST-03407,2024-03-24,13165.81,602,Retail,3,0.68,0.29,10.5,1,89,1
CUST-04500,2023-02-24,6998.44,347,Manufacturing,2,0.2,0.76,14.5,-2,75,0
CUST-03858,2024-01-17,12426.72,420,Manufacturing,1,0.18,0.8,19.9,5,30,1
CUST-04404,2023-02-26,16483.65,798,Healthcare,2,0.69,0.31,16.9,12,36,0
CUST-01790,2023-05-04,6269.59,768,Retail,5,0.59,0.42,12.7,-4,106,0
CUST-02028,2023-01-09,34069.88,340,Manufacturing,1,0.49,0.46,14.5,2,99,0
CUST-04881,2023-08-24,9740.59,755,Energy,8,0.24,0.78,14.6,9,47,0
CUST-00671,2023-04-06,12066.57,833,Manufacturing,4,0.47,0.55,8.9,-3,107,1
CUST-04305,2023-05-17,13804.36,670,Tech,5,0.81,0.18,6.1,3,1,0
CUST-03660,2023-01-15,11353.36,481,Manufacturing,1,0.9,0.08,8.5,-11,100,0
CUST-04327,2023-09-01,15853.61,816,Services,9,0.73,0.3,9.4,-4,103,1
CUST-02964,2023-12-05,4945.32,530,Energy,12,0.15,0.88,1.1,-8,15,0
CUST-00640,2023-09-29,5184.14,647,Energy,9,0.7,0.35,2.2,14,49,1
CUST-04622,2023-08-20,3360.61,778,Tech,8,0.32,0.67,3.1,-8,22,0
CUST-00920,2023-06-30,11517.25,508,Energy,6,0.38,0.66,24.4,-7,98,0
CUST-00506,2023-05-16,15110.56,577,Energy,5,0.28,0.68,3.4,12,5,0
CUST-04487,2023-03-02,11686.84,352,Retail,3,0.8,0.19,8.4,3,60,0
CUST-04141,2023-10-09,30933.47,309,Construction,10,0.68,0.32,10.0,3,35,0
CUST-01657,2023-02-13,8066.89,763,Energy,2,0.65,0.34,10.0,-12,21,0
CUST-04692,2023-07-01,13835.5,457,Retail,7,0.7,0.31,6.5,-10,61,1
CUST-04397,2023-08-09,3383.41,318,Manufacturing,8,0.31,0.66,15.3,7,10,1
CUST-01228,2023-04-19,5945.09,354,Services,4,0.5,0.54,10.1,12,97,0
CUST-01348,2023-03-19,14135.3,320,Tech,3,0.67,0.34,6.4,-4,84,1
CUST-02688,2023-07-23,15983.01,581,Retail,7,0.67,0.37,12.2,-15,76,1
CUST-04263,2023-09-15,6404.95,839,Healthcare,9,0.81,0.14,23.4,2,44,0
CUST-03620,2023-08-09,7651.99,716,Energy,8,0.36,0.65,2.2,3,81,0
CUST-00953,2023-09-18,2405.95,584,Tech,9,0.79,0.2,6.4,1,55,0
CUST-01683,2023-06-20,6089.84,831,Tech,6,0.5,0.5,9.2,-13,44,0
CUST-04778,2023-01-28,16519.66,831,Tech,1,0.7,0.32,8.2,-12,43,0
CUST-04005,2023-08-14,12837.99,810,Healthcare,8,0.51,0.46,13.0,11,93,0
CUST-00745,2023-05-20,12094.82,695,Construction,5,0.95,0.02,4.2,-2,104,0
CUST-04181,2023-07-09,8432.25,419,Construction,7,0.26,0.76,7.3,-10,87,1
CUST-03650,2023-02-20,8149.0,396,Healthcare,2,0.71,0.29,2.6,14,0,0
CUST-00456,2023-01-26,4777.84,419,Tech,1,0.62,0.35,8.1,-11,100,0
CUST-03715,2023-11-29,14172.56,836,Retail,11,0.26,0.74,8.7,11,27,1
CUST-01081,2023-07-15,11347.79,452,Manufacturing,7,0.16,0.84,6.2,-10,3,1
CUST-04205,2024-01-10,12011.44,544,Healthcare,1,0.82,0.2,3.6,-3,3,0
CUST-03404,2023-08-05,5319.7,815,Energy,8,0.24,0.71,2.9,-7,77,1
CUST-03743,2023-04-10,1447.11,692,Healthcare,4,0.27,0.74,3.8,1,74,0
CUST-04620,2023-05-31,19491.27,442,Construction,5,0.98,0.03,6.9,-1,86,1
CUST-00473,2023-04-07,5524.4,803,Retail,4,0.75,0.27,4.6,14,109,0
CUST-04578,2023-07-26,4063.42,519,Energy,7,0.33,0.71,9.8,-1,75,0
CUST-03788,2023-04-01,14112.03,459,Construction,4,0.63,0.36,13.4,13,111,1
CUST-02525,2023-11-01,5921.77,375,Services,11,0.58,0.4,2.7,3,57,0
CUST-00179,2023-05-22,18919.51,331,Manufacturing,5,0.86,0.1,6.8,14,110,1
CUST-03244,2023-09-29,13274.56,633,Retail,9,0.76,0.22,6.4,-8,41,0
CUST-02085,2023-11-08,14000.6,824,Healthcare,11,0.85,0.11,6.9,-7,67,1
CUST-00025,2023-09-10,2716.87,739,Construction,9,0.29,0.74,6.5,11,64,0
CUST-01786,2023-09-23,21365.98,651,Manufacturing,9,0.68,0.35,5.5,-14,114,0
CUST-04738,2023-08-10,9986.61,638,Services,8,0.14,0.85,6.7,-2,39,1
CUST-00599,2023-02-25,6030.46,699,Tech,2,0.16,0.82,10.0,10,73,1
CUST-00372,2023-12-15,9088.01,695,Healthcare,12,0.74,0.22,10.2,-2,6,0
CUST-03471,2023-01-26,1956.69,501,Retail,1,0.12,0.92,9.1,-11,1,0
CUST-02823,2023-11-27,11236.5,829,Services,11,0.62,0.42,5.2,13,86,1
CUST-00523,2023-05-08,3556.4,392,Healthcare,5,0.86,0.12,2.5,-13,33,1
CUST-04434,2023-02-26,2745.9,657,Energy,2,0.44,0.57,9.4,-6,117,0
CUST-00494,2023-04-23,2397.33,695,Tech,4,0.14,0.84,8.3,-14,119,1
CUST-00566,2023-02-28,19735.03,359,Retail,2,0.74,0.23,8.7,-3,50,0
CUST-03868,2023-01-28,4898.03,776,Services,1,0.94,0.01,24.5,12,11,0
CUST-00260,2023-01-19,27638.97,300,Tech,1,0.75,0.26,12.1,-5,114,0
CUST-02352,2023-10-22,5278.3,610,Construction,10,0.62,0.34,7.6,-5,55,1
CUST-03350,2023-05-17,2067.54,467,Services,5,0.31,0.64,14.7,-7,75,1
CUST-01475,2023-05-03,3316.88,491,Manufacturing,5,0.11,0.85,9.2,5,108,1
CUST-01110,2023-02-03,21777.86,333,Manufacturing,2,0.73,0.25,11.8,-7,15,0
CUST-03444,2023-09-30,7152.96,333,Energy,9,0.31,0.71,7.8,-4,7,1
CUST-03068,2023-02-21,5225.84,716,Services,2,0.87,0.1,0.6,-15,41,0
CUST-03134,2023-05-22,9209.72,457,Retail,5,0.52,0.52,6.9,4,5,1
CUST-03675,2023-04-26,12105.63,799,Services,4,0.58,0.4,9.6,1,78,0
CUST-03093,2023-11-14,19809.54,665,Services,11,0.78,0.2,5.7,-11,48,0
CUST-03078,2023-12-25,25817.28,639,Services,12,0.8,0.17,10.6,-4,10,0
CUST-00658,2024-01-02,6076.51,634,Energy,1,0.68,0.3,5.6,-5,61,1
CUST-04418,2023-07-27,2805.01,626,Healthcare,7,0.94,0.02,24.4,5,114,0
CUST-01090,2023-07-20,5821.0,413,Construction,7,0.98,0.0,9.5,13,29,0
CUST-02849,2023-07-21,9978.86,717,Tech,7,0.95,0.09,7.5,0,9,0
CUST-00972,2023-02-21,3748.06,767,Manufacturing,2,0.84,0.18,8.3,-9,86,1
CUST-01463,2023-04-23,3767.92,442,Services,4,0.74,0.3,4.9,7,17,1
CUST-04402,2024-01-11,10668.28,608,Services,1,0.7,0.26,15.6,-8,61,0
CUST-03220,2024-02-26,7793.76,700,Services,2,0.19,0.81,4.0,6,8,0
CUST-04333,2024-03-26,8318.5,619,Construction,3,0.34,0.63,20.8,10,72,0
CUST-01044,2023-12-21,4416.95,511,Energy,12,0.11,0.91,16.3,3,113,0
CUST-01825,2023-05-18,6739.08,616,Services,5,0.22,0.83,4.2,9,5,0
CUST-00029,2023-09-11,3868.47,484,Energy,9,0.5,0.53,2.9,-1,79,0
CUST-00187,2023-04-16,16517.22,504,Retail,4,0.23,0.72,4.5,-11,75,0
CUST-02445,2023-03-29,18549.53,663,Tech,3,0.91,0.07,18.7,-7,1,0
CUST-03793,2024-02-07,1850.2,515,Tech,2,0.83,0.12,6.7,5,80,0
CUST-04461,2023-04-15,3852.17,545,Retail,4,0.16,0.79,2.2,3,25,1
CUST-03475,2023-06-27,2447.39,538,Energy,6,0.32,0.64,14.7,-3,8,0
CUST-04358,2023-11-23,4817.36,690,Construction,11,0.84,0.14,12.8,-9,4,0
CUST-03108,2023-05-28,7579.86,819,Energy,5,0.82,0.16,11.6,9,91,0
CUST-01882,2023-12-28,2540.93,576,Retail,12,0.95,0.04,22.8,-15,93,0
CUST-02028,2023-11-02,3875.82,501,Services,11,1.0,0.0,11.1,-13,16,0
CUST-03774,2023-05-28,3629.44,513,Healthcare,5,0.98,0.05,16.4,-9,61,0
CUST-02836,2024-01-11,9564.5,777,Healthcare,1,0.47,0.49,5.9,-7,46,0
CUST-01271,2023-01-02,8565.31,807,Tech,1,0.33,0.64,10.0,-12,38,0
CUST-02259,2023-02-18,4548.76,374,Healthcare,2,0.78,0.23,15.6,5,58,0
CUST-01545,2023-04-05,9334.35,441,Energy,4,0.37,0.64,2.0,-8,82,1
CUST-00925,2023-09-15,5232.56,621,Services,9,0.83,0.14,6.2,4,5,0
CUST-00264,2023-12-25,6520.3,760,Manufacturing,12,0.58,0.46,7.5,2,67,0
CUST-03435,2023-11-15,30907.73,445,Healthcare,11,0.81,0.17,19.2,7,107,1
CUST-00129,2023-09-02,23679.59,353,Services,9,0.35,0.64,8.8,-14,114,0
CUST-01972,2024-01-14,2865.03,655,Healthcare,1,0.56,0.43,2.3,-2,37,0
CUST-01689,2023-06-06,15737.25,576,Healthcare,6,0.61,0.37,4.2,-10,55,0
CUST-00552,2024-03-12,15508.09,699,Construction,3,0.95,0.06,6.2,-9,117,0
CUST-00827,2023-12-19,3233.72,815,Services,12,0.34,0.65,6.1,8,13,0
CUST-04866,2023-05-03,15599.94,798,Construction,5,0.94,0.04,16.2,5,79,0
CUST-00276,2023-03-29,27732.09,610,Healthcare,3,0.82,0.22,13.7,-15,53,0
CUST-03658,2023-06-11,3300.95,570,Tech,6,0.76,0.22,4.6,0,100,1
CUST-04898,2023-12-15,3889.35,748,Construction,12,0.81,0.21,7.0,-13,31,0
CUST-00399,2023-02-05,18290.36,411,Services,2,0.64,0.34,4.6,10,30,0
CUST-02005,2023-03-27,10068.79,538,Construction,3,0.32,0.67,12.7,15,68,0
CUST-00363,2023-04-06,12596.58,443,Energy,4,0.27,0.7,8.3,9,16,1
CUST-03296,2023-06-20,10641.02,673,Healthcare,6,0.88,0.15,3.5,-1,3,0
CUST-03596,2023-08-22,11076.23,319,Services,8,0.75,0.27,20.9,6,106,1
CUST-01920,2023-03-14,2804.06,588,Services,3,0.29,0.66,21.2,-5,87,0
CUST-04422,2023-01-07,18729.48,496,Services,1,0.65,0.31,3.2,-11,5,0
CUST-01780,2023-12-08,20654.16,681,Healthcare,12,0.5,0.54,17.3,1,63,0
CUST-00463,2023-08-31,6744.53,791,Retail,8,0.24,0.8,4.6,0,29,0
CUST-01148,2023-08-08,7826.09,463,Healthcare,8,0.58,0.42,11.6,4,118,1
CUST-04128,2023-06-21,2380.61,548,Retail,6,0.35,0.65,3.3,5,107,1
CUST-02370,2023-01-11,12227.02,367,Construction,1,0.19,0.84,3.4,2,74,0
CUST-01919,2023-04-01,12805.7,320,Construction,4,0.52,0.44,4.5,13,90,1
CUST-04720,2023-05-16,7709.8,811,Manufacturing,5,0.63,0.39,15.7,-11,8,0
CUST-02613,2023-02-09,19920.06,689,Healthcare,2,0.14,0.86,1.4,3,23,0
CUST-04731,2023-03-29,6202.69,835,Services,3,0.46,0.56,11.5,-8,19,0
CUST-04899,2023-12-14,12729.59,410,Services,12,0.33,0.62,10.1,15,12,1
CUST-02627,2024-01-25,3584.12,759,Manufacturing,1,0.13,0.88,16.3,10,54,1
CUST-01941,2024-03-12,7951.84,377,Energy,3,0.21,0.8,4.1,-2,91,1
CUST-02473,2023-01-05,7048.12,733,Energy,1,0.23,0.8,16.5,-5,110,0
CUST-01174,2023-11-01,9703.54,679,Retail,11,0.26,0.76,15.7,13,94,1
CUST-04271,2023-06-30,6029.25,739,Healthcare,6,0.82,0.22,5.8,-1,95,0
CUST-01811,2023-08-31,7294.11,638,Healthcare,8,0.5,0.54,12.3,15,98,0
CUST-03388,2023-10-26,15690.92,723,Manufacturing,10,0.23,0.76,3.4,-15,100,0
CUST-02462,2023-01-01,5713.51,468,Retail,1,0.19,0.77,6.6,4,18,1
CUST-02255,2023-09-08,2241.14,561,Construction,9,0.37,0.64,4.8,-4,46,0
CUST-00500,2024-03-23,32848.69,528,Tech,3,0.82,0.22,3.0,-5,70,1
CUST-04561,2023-05-07,24469.02,460,Tech,5,0.43,0.53,11.2,-1,66,1
CUST-04847,2023-08-30,2881.86,726,Services,8,0.24,0.77,5.4,-7,39,0
CUST-01435,2023-02-26,14069.52,421,Manufacturing,2,0.46,0.5,17.1,-4,93,0
CUST-03500,2023-01-24,5418.75,448,Manufacturing,1,0.6,0.35,2.8,-15,57,0
CUST-04554,2024-02-24,10004.5,410,Manufacturing,2,0.13,0.89,15.0,6,30,1
CUST-04061,2023-01-09,10253.55,520,Manufacturing,1,0.66,0.36,7.8,6,44,0
CUST-00385,2023-10-18,6717.52,363,Tech,10,0.46,0.55,9.2,11,111,1
CUST-02822,2023-12-15,4328.55,653,Services,12,0.11,0.93,3.8,-14,103,1
CUST-03123,2023-05-29,4663.71,773,Energy,5,0.71,0.25,7.4,1,53,0
CUST-04297,2024-03-03,3893.43,784,Healthcare,3,0.74,0.22,9.2,-15,72,0
CUST-02612,2023-04-27,4165.29,312,Tech,4,0.67,0.37,10.9,-6,97,1
CUST-03411,2023-09-26,7679.1,452,Retail,9,0.41,0.59,11.3,-3,85,0
CUST-03345,2023-09-15,4570.56,538,Services,9,0.58,0.4,10.0,13,26,0
CUST-01223,2023-03-27,13983.62,489,Manufacturing,3,0.45,0.57,18.5,-1,51,1
CUST-02457,2024-01-22,26630.09,385,Construction,1,0.73,0.31,2.7,-11,54,1
CUST-03084,2023-03-17,5094.71,320,Manufacturing,3,0.63,0.39,1.7,-5,26,0
CUST-01507,2024-02-01,9813.59,618,Energy,2,0.17,0.86,20.8,5,96,1
CUST-04407,2023-02-18,12085.34,457,Retail,2,0.68,0.3,10.1,11,115,1
CUST-03880,2023-02-21,11820.63,780,Services,2,0.72,0.26,16.2,10,108,0
CUST-01975,2023-06-05,8610.73,375,Retail,6,0.43,0.61,0.6,-9,44,1
CUST-01847,2024-02-16,14678.6,628,Healthcare,2,0.89,0.12,9.3,9,42,0
CUST-02464,2024-01-12,11917.93,715,Healthcare,1,0.86,0.11,1.3,-12,41,0
CUST-01183,2023-06-21,3010.53,502,Healthcare,6,0.26,0.74,11.7,4,115,1
CUST-03794,2023-08-20,16241.5,528,Manufacturing,8,0.91,0.11,10.1,11,5,0
CUST-00473,2023-09-09,16478.84,451,Manufacturing,9,0.5,0.47,20.5,-5,47,0
CUST-04608,2024-01-12,4400.05,371,Services,1,0.75,0.27,8.7,-9,57,1
CUST-03381,2023-06-29,8352.78,524,Services,6,0.83,0.12,16.7,-2,26,0
CUST-03413,2023-10-07,13997.91,772,Manufacturing,10,0.55,0.43,13.4,9,31,0
CUST-04566,2023-05-12,6853.73,659,Manufacturing,5,0.46,0.56,7.4,-9,37,0
CUST-04342,2023-12-06,19117.94,839,Services,12,0.92,0.04,10.3,8,85,0
CUST-01099,2023-09-07,53696.23,345,Tech,9,0.31,0.66,18.9,-6,115,1
CUST-03182,2023-05-10,4320.87,300,Energy,5,0.33,0.71,36.9,0,52,1
CUST-01990,2023-07-06,2684.27,544,Services,7,0.43,0.59,13.5,15,76,0
CUST-02089,2023-08-23,10332.56,518,Services,8,0.87,0.13,15.9,-9,95,1
CUST-01666,2023-01-07,14432.67,590,Manufacturing,1,0.94,0.03,11.9,9,26,0
CUST-02706,2024-02-28,6736.57,757,Services,2,0.3,0.68,17.5,6,107,1
CUST-00648,2023-06-30,25915.81,503,Manufacturing,6,0.88,0.13,1.4,-5,39,0
CUST-03685,2023-06-04,2776.97,501,Healthcare,6,0.33,0.64,10.2,9,93,1
CUST-03040,2023-12-30,14105.71,781,Energy,12,0.97,0.03,8.6,3,34,0
CUST-00758,2023-06-20,4990.6,810,Tech,6,0.64,0.35,8.3,-12,76,0
CUST-04388,2023-09-23,32064.42,577,Energy,9,0.11,0.89,10.5,9,117,1
CUST-01561,2024-02-01,39895.24,315,Energy,2,0.13,0.83,9.8,-14,61,1
CUST-00423,2023-12-06,4388.2,824,Tech,12,0.23,0.73,9.9,12,0,1
CUST-02200,2024-03-14,5220.53,655,Construction,3,0.27,0.78,0.0,0,105,1
CUST-03090,2024-03-18,16117.65,655,Services,3,0.79,0.26,18.8,-14,26,0
CUST-04956,2024-03-07,5944.94,377,Services,3,0.3,0.69,15.6,10,21,1
CUST-04940,2023-11-02,7813.99,366,Tech,11,0.97,0.06,2.3,-8,120,1
CUST-00324,2023-09-05,8269.35,513,Manufacturing,9,0.67,0.35,4.7,-5,110,1
CUST-00597,2023-02-27,1744.57,748,Healthcare,2,0.72,0.24,21.6,10,106,0
CUST-01542,2023-05-19,8013.88,732,Retail,5,0.3,0.68,5.5,-10,47,1
CUST-04814,2023-12-18,4666.75,844,Energy,12,0.9,0.08,11.3,5,23,0
CUST-04579,2023-09-23,5461.63,414,Healthcare,9,0.7,0.31,11.1,2,116,1
CUST-01778,2024-01-08,25716.95,719,Services,1,0.88,0.13,5.5,1,22,0
CUST-03928,2023-11-24,2965.48,798,Construction,11,0.96,0.08,3.2,14,52,0
CUST-01712,2023-01-11,15530.55,679,Healthcare,1,0.21,0.82,1.7,3,34,0
CUST-02728,2023-03-17,6482.29,442,Services,3,0.19,0.85,10.8,-5,72,1
CUST-02484,2023-07-30,6478.16,323,Retail,7,0.82,0.22,12.2,-10,26,0
CUST-00126,2024-03-14,15249.43,838,Manufacturing,3,0.88,0.15,3.5,13,6,0
CUST-01736,2023-04-23,10636.44,374,Healthcare,4,0.63,0.35,12.7,11,23,0
CUST-01557,2023-12-04,12790.91,834,Tech,12,0.43,0.54,8.4,11,79,0
CUST-00962,2023-03-14,17580.54,340,Healthcare,3,0.69,0.32,11.1,-4,22,1
CUST-03924,2023-07-02,6216.44,712,Healthcare,7,0.38,0.64,7.7,-4,6,0
CUST-01988,2023-09-12,4965.21,714,Energy,9,0.31,0.68,8.7,15,103,0
CUST-04952,2023-01-16,3401.19,748,Tech,1,0.54,0.49,9.5,-4,55,0
CUST-01676,2023-05-06,4186.71,735,Construction,5,0.29,0.76,13.0,-11,21,0
CUST-03250,2023-10-23,85757.22,538,Retail,10,0.54,0.47,13.8,-10,92,0
CUST-01961,2024-01-15,21932.91,341,Healthcare,1,0.96,0.04,3.8,-1,19,1
CUST-04523,2023-12-23,2749.41,309,Construction,12,0.86,0.17,5.1,11,100,0
CUST-02635,2023-08-09,2813.08,564,Retail,8,0.95,0.0,3.2,-9,5,0
CUST-02319,2023-07-04,11914.28,744,Healthcare,7,0.83,0.13,25.1,-9,30,0
CUST-03119,2023-04-16,12554.22,438,Energy,4,0.42,0.61,3.5,-13,90,1
CUST-03820,2024-01-17,12570.49,495,Construction,1,0.83,0.19,1.9,11,104,0
CUST-04372,2023-02-15,6607.99,373,Energy,2,0.93,0.06,4.2,10,100,1
CUST-02944,2023-04-10,7329.31,524,Manufacturing,4,0.95,0.09,27.4,8,72,1
CUST-02527,2023-07-13,10533.37,401,Manufacturing,7,0.71,0.28,4.3,-8,61,0
CUST-02143,2023-11-24,8679.46,563,Healthcare,11,0.29,0.72,4.8,15,88,0
CUST-02947,2023-02-25,1372.73,460,Services,2,0.14,0.87,13.8,-5,119,1
CUST-04201,2023-05-21,6742.33,532,Construction,5,0.23,0.74,16.5,3,41,0
CUST-04074,2024-03-25,4100.54,790,Healthcare,3,0.97,0.01,4.7,6,101,0
CUST-03818,2023-11-17,9322.34,610,Manufacturing,11,0.52,0.52,2.5,9,96,0
CUST-00808,2023-12-14,88274.56,526,Services,12,0.87,0.1,5.0,-15,12,1
CUST-03847,2023-10-06,10872.43,572,Retail,10,0.52,0.45,11.5,11,100,0
CUST-02624,2023-08-19,6305.49,616,Retail,8,0.69,0.31,8.8,-14,26,0
CUST-01665,2024-03-24,16940.14,385,Healthcare,3,0.12,0.84,15.5,2,82,1
CUST-03037,2023-09-27,11922.11,590,Retail,9,0.32,0.72,12.1,5,79,1
CUST-02564,2023-03-31,11339.82,768,Tech,3,0.49,0.47,13.2,13,46,0
CUST-03391,2023-05-16,13167.15,703,Construction,5,0.67,0.34,14.0,6,56,0
CUST-00375,2023-12-14,41992.02,726,Services,12,0.25,0.73,12.1,3,77,1
CUST-04609,2023-06-28,3278.99,674,Tech,6,0.79,0.24,9.7,4,109,0
CUST-01813,2023-06-19,11836.06,551,Energy,6,0.43,0.58,10.5,10,3,0
CUST-01196,2023-07-20,3861.82,832,Healthcare,7,0.84,0.15,13.5,12,102,0
CUST-00133,2023-10-29,12637.33,606,Construction,10,0.19,0.86,3.8,-3,21,1
CUST-02137,2023-08-02,3885.67,729,Energy,8,0.71,0.25,20.1,2,110,0
CUST-04533,2023-05-22,5802.86,563,Construction,5,0.36,0.65,2.9,12,53,1
CUST-04785,2023-06-08,6399.2,367,Construction,6,0.82,0.23,2.5,3,100,1
CUST-04745,2023-04-08,17688.21,406,Construction,4,0.46,0.56,6.0,12,0,1
CUST-03421,2023-01-22,16894.84,699,Tech,1,0.7,0.32,7.0,-8,50,0
CUST-02419,2023-10-24,2991.19,498,Services,10,0.94,0.01,8.6,-1,84,1
CUST-01249,2023-09-24,8467.13,491,Manufacturing,9,0.12,0.83,8.4,5,113,1
CUST-01608,2023-12-26,4593.22,813,Manufacturing,12,0.11,0.84,5.2,2,62,0
CUST-02703,2023-06-25,2960.74,741,Services,6,0.79,0.26,4.8,-6,29,0
CUST-01885,2024-03-03,6811.63,300,Manufacturing,3,0.68,0.37,10.2,-1,90,0
CUST-03112,2023-11-10,6331.0,657,Tech,11,0.36,0.62,15.5,-6,109,0
CUST-04668,2023-03-04,56464.83,414,Tech,3,0.54,0.44,4.5,11,33,1
CUST-02014,2023-08-10,11457.13,496,Construction,8,0.14,0.82,1.2,15,28,0
CUST-04091,2024-02-12,2691.64,573,Energy,2,0.27,0.71,2.6,2,67,1
CUST-04511,2023-08-21,5157.36,459,Energy,8,0.48,0.51,5.0,4,70,1
CUST-02766,2023-10-18,18344.9,472,Services,10,0.85,0.17,2.0,9,96,1
CUST-02109,2024-02-10,43077.42,844,Construction,2,0.53,0.51,12.7,14,56,0
CUST-04003,2024-02-10,2278.36,757,Tech,2,0.63,0.39,5.1,-10,75,0
CUST-04019,2023-06-27,1800.93,732,Healthcare,6,0.89,0.12,13.4,-15,32,0
CUST-03776,2023-05-28,36198.47,780,Tech,5,0.38,0.65,9.5,-2,109,0
CUST-01379,2023-02-26,11066.65,754,Healthcare,2,0.73,0.29,13.6,11,87,0
CUST-02886,2023-01-05,4045.52,495,Tech,1,0.88,0.12,14.2,4,101,0
CUST-01387,2023-09-13,12427.95,608,Healthcare,9,0.28,0.7,24.4,14,64,1
CUST-01147,2023-12-17,983.78,793,Services,12,0.42,0.56,0.3,-13,118,0
CUST-04478,2023-03-17,8125.0,738,Healthcare,3,0.98,0.04,12.8,-15,33,1
CUST-04001,2023-08-27,10532.88,658,Services,8,0.98,0.07,10.2,6,80,0
CUST-01508,2023-12-15,16973.63,335,Energy,12,0.3,0.71,16.9,-6,103,1
CUST-04442,2023-03-18,3600.7,333,Construction,3,0.16,0.88,3.0,1,49,1
CUST-00482,2023-09-25,8678.03,387,Energy,9,0.34,0.61,5.5,-15,56,1
CUST-04293,2023-05-29,3864.78,315,Manufacturing,5,0.46,0.57,10.0,0,85,1
CUST-00278,2023-11-16,9939.85,720,Energy,11,0.5,0.54,8.2,7,48,0
CUST-00609,2023-10-13,3958.91,425,Energy,10,0.66,0.35,3.0,-15,47,1
CUST-00398,2023-12-07,5846.04,307,Tech,12,0.91,0.13,4.2,11,90,1
CUST-00053,2023-03-25,3653.16,771,Energy,3,0.4,0.61,19.1,13,78,0
CUST-03379,2023-06-05,13642.01,767,Tech,6,0.86,0.11,4.2,-13,78,1
CUST-01127,2023-09-07,16103.0,809,Services,9,0.18,0.79,13.8,-11,55,0
CUST-01896,2023-05-28,6716.37,701,Services,5,0.14,0.87,1.7,3,86,1
CUST-00557,2023-02-03,8354.79,475,Retail,2,0.55,0.49,5.3,15,11,0
CUST-01238,2024-02-14,2543.07,666,Construction,2,0.15,0.81,4.1,6,90,0
CUST-00075,2023-05-31,6375.76,787,Manufacturing,5,0.45,0.56,8.6,15,112,0
CUST-01792,2023-01-08,7784.08,317,Tech,1,0.91,0.12,4.1,-2,55,0
CUST-04143,2023-08-21,65948.83,355,Construction,8,0.32,0.64,4.2,-2,113,1
CUST-03736,2023-01-21,3329.0,334,Retail,1,0.74,0.22,24.9,9,103,0
CUST-03058,2023-04-22,26143.13,646,Healthcare,4,0.37,0.62,3.9,2,8,1
CUST-00496,2023-05-25,17988.48,331,Healthcare,5,0.14,0.84,15.2,-9,110,1
CUST-03959,2024-02-27,10142.7,432,Construction,2,0.6,0.37,13.7,4,108,1
CUST-03997,2023-10-31,33087.02,498,Tech,10,0.85,0.12,10.2,13,28,1
CUST-00129,2023-03-05,10912.72,555,Services,3,0.47,0.49,7.5,-5,36,0
CUST-00055,2023-01-28,11062.62,641,Energy,1,0.66,0.35,8.7,6,20,0
CUST-04360,2023-09-08,7765.95,530,Construction,9,0.91,0.11,4.9,-6,118,1
CUST-04520,2023-06-06,21565.61,600,Healthcare,6,0.81,0.21,5.3,-4,0,0
CUST-03370,2023-01-03,19480.62,846,Manufacturing,1,0.27,0.73,5.4,-6,116,0
CUST-00098,2023-08-09,4912.11,325,Tech,8,0.76,0.29,7.5,-10,75,0
CUST-00138,2023-06-30,2820.31,834,Construction,6,0.55,0.49,15.3,15,64,0
CUST-04337,2023-12-05,6888.55,773,Manufacturing,12,0.77,0.28,20.1,-8,26,0
CUST-02251,2024-03-03,4272.56,686,Tech,3,0.55,0.44,5.6,-9,23,0
CUST-04389,2023-01-01,7701.58,584,Services,1,0.22,0.82,3.4,-3,87,1
CUST-02349,2023-01-26,21806.22,749,Tech,1,0.61,0.42,14.0,5,48,0
CUST-00141,2023-05-09,5620.4,619,Manufacturing,5,0.54,0.44,3.8,7,33,0
CUST-04115,2023-03-12,7830.18,455,Services,3,0.57,0.39,5.7,15,102,1
CUST-03528,2023-06-29,8488.08,770,Tech,6,0.89,0.13,6.2,-4,118,0
CUST-01469,2024-03-25,15974.43,719,Energy,3,0.91,0.05,6.2,-4,56,0
CUST-00877,2023-05-26,1342.77,412,Healthcare,5,0.51,0.47,10.8,14,98,1
