customer_id,amount_normalized,customer_age_normalized,invoice_frequency,credit_score_normalized,industry_risk_factor,seasonal_factor,is_bad_payer,amount,credit_score,industry,customer_age_months,payment_count,invoice_month,hist_paid_ratio,hist_late_ratio,hist_avg_delay_normalized,hist_payment_count_normalized
CUST-001084,0.009755,0.728324,3.35,0.721818,0.52,0.9145,0,49271.96,697,Tourism,132,20,1,0.7894,0.2106,0.173,0.035
CUST-001085,0.064207,0.606936,0.5,1.0,0.45,0.7408,1,321501.65,850,Retail,111,39,7,0.9299,0.0479,0.023917,0.745
CUST-001086,0.082928,0.526012,9.79,0.454545,0.45,0.7594,0,415097.88,550,Retail,97,140,7,0.5976,0.2751,0.16375,0.485
CUST-001087,0.000621,0.17341,2.4,0.430909,0.35,1.0319,0,3605.41,537,Manufacturing,36,189,10,0.4139,0.304,0.1475,0.99
CUST-001088,0.13042,0.699422,1.16,0.498182,0.35,0.8442,0,652532.52,574,Manufacturing,127,36,8,0.5704,0.2735,0.025583,0.545
CUST-001089,0.001669,0.786127,2.49,0.641818,0.25,0.858,0,8843.38,653,Telecom,142,92,7,0.6531,0.2409,0.24875,0.375
CUST-001090,0.000153,0.289017,2.63,0.321818,0.5,1.0482,0,1264.68,477,Agriculture,56,9,11,0.485,0.3546,0.218917,0.46
CUST-001091,0.122721,0.16185,5.44,0.64,0.18,0.9263,1,614041.46,652,Healthcare,34,44,9,0.7058,0.2573,0.216083,0.15
CUST-001092,0.022514,0.225434,14.69,0.943636,0.28,0.7911,1,113059.31,819,Energy,45,75,8,0.8996,0.0816,0.052583,0.285
CUST-001093,0.0,0.231214,0.82,0.663636,0.25,0.8249,0,500.0,665,Telecom,46,53,8,0.7726,0.2274,0.144917,0.77
CUST-001094,0.001503,0.057803,0.5,0.581818,0.4,1.0173,1,8012.4,620,Logistics,16,30,3,0.6616,0.2427,0.189917,0.72
CUST-001095,0.000954,0.867052,4.27,0.523636,0.25,1.0922,0,5269.17,588,Telecom,156,115,10,0.6615,0.2843,0.094417,0.325
CUST-001096,0.001305,0.0,8.64,0.798182,0.2,1.0219,1,7024.79,739,Pharmaceuticals,6,66,4,0.7516,0.1725,0.0155,0.625
CUST-001097,0.182507,0.260116,3.33,0.485455,0.15,0.9813,1,912942.48,567,Education,51,38,4,0.5225,0.3406,0.2335,0.655
CUST-001098,0.002776,0.578035,0.5,0.970909,0.45,0.9358,1,14379.85,834,Retail,106,38,1,0.7828,0.0364,0.018583,0.65
CUST-001099,0.001594,0.855491,2.19,0.987273,0.2,0.8038,0,8470.97,843,Technology,154,161,6,0.824,0.1187,0.06275,0.755
CUST-001100,0.033704,0.514451,4.25,0.681818,0.48,0.907,0,169002.3,675,Food & Beverage,95,199,2,0.7708,0.1958,0.1375,0.88
CUST-001101,0.00159,0.630058,1.59,0.632727,0.48,0.9194,0,8450.34,648,Food & Beverage,115,55,9,0.7221,0.2334,0.002667,0.83
CUST-001102,0.523323,0.942197,7.45,0.823636,0.15,0.9154,0,2616853.39,753,Education,169,76,1,0.57,0.1342,0.041417,0.695
CUST-001103,0.006497,0.323699,1.02,0.834545,0.2,0.9733,0,32980.87,759,Pharmaceuticals,62,116,1,0.7313,0.1317,0.082917,0.93
CUST-001104,0.030818,0.0,1.81,0.489091,0.45,1.0872,0,154573.25,569,Retail,6,85,11,0.6132,0.3638,0.145167,0.185
CUST-001105,0.216325,0.358382,9.93,0.54,0.3,1.0161,0,1082017.3,597,Real Estate,68,23,10,0.6391,0.3148,0.161583,0.255
CUST-001106,0.000772,0.312139,3.41,0.394545,0.25,1.1041,0,4359.39,517,Telecom,60,198,11,0.5736,0.393,0.287833,0.39
CUST-001107,0.020799,0.65896,0.5,0.709091,0.5,0.8229,0,104484.37,690,Agriculture,120,142,6,0.6562,0.1847,0.124333,0.27
CUST-001108,0.001382,0.965318,1.12,0.756364,0.25,0.9153,0,7409.67,716,Telecom,173,96,1,0.7159,0.1648,0.12175,0.13
CUST-001109,0.006558,0.820809,5.6,0.390909,0.18,1.1586,0,33285.94,515,Healthcare,148,49,12,0.5346,0.4114,0.249667,0.61
CUST-001110,1e-06,0.855491,0.5,0.552727,0.2,1.0125,0,503.55,604,Technology,154,113,3,0.6364,0.2545,0.100333,0.175
CUST-001111,0.001418,0.300578,19.88,0.390909,0.15,1.039,1,7588.68,515,Education,58,114,10,0.549,0.4133,0.15675,0.19
CUST-001112,0.067479,0.786127,9.13,0.472727,0.2,0.9082,1,337860.74,560,Pharmaceuticals,142,45,2,0.5538,0.3373,0.098583,0.785
CUST-001113,0.022653,0.323699,1.01,0.736364,0.48,1.1342,0,113754.28,705,Food & Beverage,62,155,11,0.7832,0.2103,0.10525,1.0
CUST-001114,0.002315,0.67052,9.03,0.501818,0.52,0.925,0,12075.75,576,Tourism,122,96,9,0.5796,0.4151,0.06125,0.945
CUST-001115,0.005399,0.884393,4.81,0.58,0.3,0.8952,0,27493.31,619,Real Estate,159,195,5,0.6947,0.2642,0.16525,0.175
CUST-001116,0.019704,0.971098,2.22,0.34,0.52,0.8508,0,99012.02,487,Tourism,174,49,6,0.4556,0.3806,0.07825,0.735
CUST-001117,0.020769,0.196532,0.87,0.669091,0.22,0.879,0,104332.15,668,Finance,40,2,2,0.7194,0.2023,0.045,0.28
CUST-001118,0.010139,0.358382,0.89,0.627273,0.15,0.778,0,51188.75,645,Education,68,188,8,0.6665,0.2782,0.099,0.82
CUST-001119,0.033232,0.138728,3.61,0.503636,0.35,0.8693,0,166643.46,577,Manufacturing,30,194,6,0.6119,0.3465,0.1465,0.44
CUST-001120,0.003022,0.514451,2.15,0.601818,0.25,1.1301,0,15608.46,631,Telecom,95,103,11,0.5914,0.2249,0.255833,0.01
CUST-001121,0.000136,0.427746,3.62,0.669091,0.35,1.1358,0,1180.52,668,Manufacturing,80,59,12,0.7018,0.2686,0.110167,0.425
CUST-001122,0.000539,0.213873,1.6,0.487273,0.52,0.827,0,3192.3,568,Tourism,43,60,8,0.6589,0.2826,0.045,0.64
CUST-001123,0.001704,0.745665,1.05,0.367273,0.55,0.8664,1,9021.55,502,Construction,135,22,8,0.552,0.347,0.232917,0.69
CUST-001124,0.0,0.774566,7.25,0.963636,0.15,0.9807,0,500.0,830,Education,140,89,1,0.7351,0.0423,0.026333,0.91
CUST-001125,0.000369,0.930636,10.11,0.52,0.4,0.7824,0,2344.7,586,Logistics,167,106,7,0.6929,0.2871,0.198583,0.74
CUST-001126,0.00053,0.520231,4.89,0.618182,0.4,0.8976,0,3150.33,640,Logistics,96,174,2,0.6342,0.2831,0.122583,0.955
CUST-001127,0.000224,0.092486,0.7,0.82,0.2,1.0788,0,1620.19,751,Technology,22,53,11,0.7163,0.1587,0.048833,0.705
CUST-001128,6.1e-05,0.734104,0.5,1.0,0.18,0.8269,0,803.8,850,Healthcare,133,19,8,0.7947,0.0845,0.04225,0.19
CUST-001129,0.139465,0.982659,3.1,0.409091,0.45,1.1512,1,697754.26,525,Retail,176,49,12,0.5718,0.3109,0.31525,0.4
CUST-001130,0.027989,0.618497,3.2,0.716364,0.2,0.8654,0,140432.1,694,Technology,113,17,2,0.7568,0.183,0.11075,0.185
CUST-001131,0.002473,0.872832,4.08,0.507273,0.22,0.9363,0,12862.59,579,Finance,157,127,4,0.5768,0.3472,0.07275,0.325
CUST-001132,0.006088,0.138728,9.47,0.538182,0.15,0.8381,0,30935.25,596,Education,30,155,2,0.5374,0.3268,0.207167,0.5
CUST-001133,0.00181,0.50289,4.16,0.503636,0.55,0.7688,0,9547.61,577,Construction,93,19,7,0.575,0.3663,0.16825,0.035
CUST-001134,0.001757,0.924855,9.91,0.430909,0.25,0.9324,1,9285.17,537,Telecom,166,30,5,0.4673,0.3212,0.098917,0.7
CUST-001135,0.027333,0.16185,0.5,0.627273,0.4,1.1043,0,137153.05,645,Logistics,34,78,11,0.6176,0.308,0.201917,0.72
CUST-001136,0.006737,0.358382,4.94,0.367273,0.52,1.1284,1,34181.08,502,Tourism,68,174,11,0.5566,0.4434,0.330083,0.5
CUST-001137,0.000467,0.861272,10.49,0.807273,0.15,0.9016,0,2832.93,744,Education,155,106,9,0.8167,0.1406,0.102833,0.075
CUST-001138,0.043183,0.884393,2.49,0.645455,0.55,0.9141,0,216395.1,655,Construction,159,64,5,0.7491,0.1824,0.33425,0.425
CUST-001139,0.010266,0.895954,13.71,0.712727,0.2,1.1557,0,51825.62,692,Pharmaceuticals,161,32,11,0.7013,0.1566,0.030833,0.205
CUST-001140,0.026017,0.653179,3.22,0.550909,0.48,0.8098,0,130571.74,603,Food & Beverage,119,181,8,0.5547,0.2292,0.077833,0.75
CUST-001141,0.006363,0.277457,11.46,0.569091,0.45,0.8884,0,32310.74,613,Retail,54,151,2,0.4888,0.3133,0.2135,0.96
CUST-001142,0.005059,0.462428,5.52,0.687273,0.5,1.0015,1,25793.35,678,Agriculture,86,36,3,0.725,0.2343,0.240083,0.47
CUST-001143,0.003275,0.479769,2.45,0.423636,0.3,0.8267,0,16873.37,533,Real Estate,89,10,6,0.4673,0.2933,0.21075,0.935
CUST-001144,0.012488,0.601156,0.5,0.570909,0.35,1.1077,0,62934.17,614,Manufacturing,110,59,11,0.7081,0.2919,0.23675,0.605
CUST-001145,0.000313,0.849711,4.28,0.48,0.35,0.7783,0,2063.8,564,Manufacturing,153,102,7,0.365,0.2902,0.237583,0.86
CUST-001146,0.012865,0.676301,1.17,0.472727,0.55,1.0371,1,64816.83,560,Construction,123,118,10,0.6527,0.3473,0.149583,0.405
CUST-001147,8.6e-05,0.491329,1.36,0.252727,0.22,0.7976,1,929.0,439,Finance,91,157,8,0.4907,0.4323,0.2385,0.87
CUST-001148,0.001187,0.358382,0.5,0.878182,0.15,0.9467,0,6433.22,783,Education,68,11,3,0.862,0.138,0.050583,0.78
CUST-001149,0.079303,0.595376,3.26,0.510909,0.2,0.7275,1,396973.45,581,Technology,109,166,7,0.4478,0.2987,0.195667,0.115
CUST-001150,0.000395,0.277457,1.37,0.847273,0.52,0.7773,0,2473.71,766,Tourism,54,79,8,0.6999,0.1254,0.111583,0.57
CUST-001151,0.001312,0.404624,16.16,0.829091,0.2,1.0842,0,7058.01,756,Pharmaceuticals,76,160,10,0.8462,0.129,0.061833,0.125
CUST-001152,0.00147,0.0,5.53,0.401818,0.18,0.8523,1,7851.23,521,Healthcare,6,91,6,0.6204,0.3796,0.144333,0.955
CUST-001153,0.000786,0.809249,1.77,0.438182,0.3,0.9356,1,4428.46,541,Real Estate,146,102,4,0.5111,0.3219,0.086917,0.315
CUST-001154,0.002622,0.705202,1.4,1.0,0.55,0.8188,0,13606.89,850,Construction,128,180,6,0.8618,0.0317,0.015833,0.845
CUST-001155,0.005809,0.352601,5.02,0.954545,0.18,0.9378,1,29540.05,825,Healthcare,67,129,9,0.8396,0.0803,0.045083,0.22
CUST-001156,0.073514,0.179191,1.17,0.629091,0.48,0.9807,0,368035.65,646,Food & Beverage,37,14,3,0.6856,0.1975,0.084917,0.84
CUST-001157,0.034512,0.907514,2.38,0.681818,0.48,0.8746,0,173041.9,675,Food & Beverage,163,131,2,0.6846,0.2892,0.149833,0.99
CUST-001158,0.014161,0.16185,0.7,0.52,0.5,0.8632,0,71299.49,586,Agriculture,34,30,5,0.6434,0.2961,0.198917,0.315
CUST-001159,0.003271,0.277457,1.17,0.714545,0.55,0.7331,1,16853.08,693,Construction,54,159,7,0.7117,0.1445,0.077917,0.585
CUST-001160,0.000974,0.99422,0.5,0.505455,0.55,1.0138,1,5368.11,578,Construction,178,129,3,0.5788,0.2572,0.126,0.42
CUST-001161,0.013663,0.16763,2.23,0.265455,0.48,0.9706,1,68806.99,446,Food & Beverage,35,174,5,0.459,0.4159,0.459417,0.42
CUST-001162,0.009941,0.82659,10.46,0.394545,0.2,0.9589,0,50202.51,517,Technology,149,142,4,0.5756,0.4046,0.145583,0.51
CUST-001163,0.011735,0.965318,0.5,0.64,0.48,1.1085,0,59168.42,652,Food & Beverage,173,164,11,0.6733,0.2204,0.096167,0.715
CUST-001164,0.001934,0.104046,2.3,0.429091,0.2,0.8539,0,10169.59,536,Technology,24,174,7,0.5839,0.4161,0.187583,0.075
CUST-001165,0.005776,0.098266,1.42,0.623636,0.18,0.915,1,29377.69,643,Healthcare,23,183,2,0.7001,0.2677,0.0515,0.825
CUST-001166,0.006806,0.0,1.8,0.44,0.2,1.1498,0,34526.82,542,Technology,6,164,12,0.5233,0.3275,0.108333,0.27
CUST-001167,0.001248,0.445087,5.9,0.492727,0.35,1.1168,0,6738.64,571,Manufacturing,83,171,11,0.6884,0.3116,0.1545,0.17
CUST-001168,0.04093,0.65896,2.28,0.790909,0.28,0.8271,0,205131.92,735,Energy,120,105,7,0.8078,0.1922,0.13725,0.445
CUST-001169,8.3e-05,0.647399,4.2,0.68,0.35,1.1653,1,914.97,674,Manufacturing,118,43,12,0.707,0.1907,0.2415,0.705
CUST-001170,0.001067,0.653179,14.33,0.634545,0.15,0.8854,0,5833.16,649,Education,119,143,2,0.7052,0.2239,0.1125,0.645
CUST-001171,0.00066,0.953757,3.83,0.794545,0.25,1.0122,0,3797.9,737,Telecom,171,38,3,0.7621,0.1926,0.072833,0.945
CUST-001172,0.001949,0.358382,1.65,0.723636,0.45,0.8992,0,10244.78,698,Retail,68,89,5,0.7609,0.1602,0.050917,0.86
CUST-001173,0.001335,0.757225,2.03,0.898182,0.55,0.7991,0,7174.39,794,Construction,137,44,7,0.7679,0.1397,0.094,0.595
CUST-001174,0.001285,0.739884,4.76,0.552727,0.22,0.8619,0,6926.56,604,Finance,134,109,6,0.5818,0.2397,0.15275,0.725
CUST-001175,0.022103,0.040462,4.74,0.558182,0.5,1.2052,1,111003.2,607,Agriculture,13,55,12,0.5184,0.2447,0.157333,0.275
CUST-001176,0.006885,0.901734,1.84,0.398182,0.2,0.8132,1,34919.77,519,Pharmaceuticals,162,55,7,0.5757,0.3023,0.366667,0.435
CUST-001177,0.000734,0.312139,5.16,0.558182,0.4,1.1005,1,4167.58,607,Logistics,60,78,11,0.6942,0.2598,0.060167,0.945
CUST-001178,0.012457,0.589595,3.2,0.810909,0.2,0.838,0,62779.6,746,Pharmaceuticals,108,186,6,0.8559,0.1441,0.131583,0.71
CUST-001179,0.010463,0.751445,15.73,0.870909,0.2,1.1325,0,52810.77,779,Technology,136,107,12,0.7312,0.1502,0.068,0.565
CUST-001180,0.0,0.179191,9.55,0.810909,0.28,0.9384,0,500.0,746,Energy,37,57,1,0.7879,0.1189,0.073333,0.305
CUST-001181,0.001614,0.052023,6.95,0.309091,0.52,0.9212,0,8569.11,470,Tourism,15,184,5,0.5136,0.4173,0.19,0.64
CUST-001182,0.014862,0.630058,0.5,0.832727,0.22,1.1775,1,74801.85,758,Finance,115,130,12,0.7023,0.1805,0.097083,0.29
CUST-001183,0.009235,0.930636,1.91,0.301818,0.15,0.9118,1,46671.13,466,Education,167,124,1,0.4902,0.415,0.253917,0.78
CUST-001184,0.014466,0.710983,3.41,0.798182,0.28,0.823,0,72823.51,739,Energy,129,162,7,0.7724,0.1422,0.178333,0.03
CUST-001185,0.00075,0.49711,2.95,0.569091,0.45,0.933,0,4249.1,613,Retail,92,49,4,0.6265,0.3304,0.222083,0.745
CUST-001186,0.009522,0.312139,5.77,0.763636,0.22,0.899,1,48105.43,720,Finance,60,64,5,0.7252,0.1333,0.088333,0.64
CUST-001187,2.8e-05,0.179191,9.59,0.392727,0.22,0.9653,1,640.43,516,Finance,37,87,1,0.6258,0.3742,0.259583,0.33
CUST-001188,0.002837,0.774566,6.19,0.849091,0.25,0.8087,0,14683.8,767,Telecom,140,136,8,0.8399,0.1448,0.084583,0.4
CUST-001189,0.140609,0.531792,0.99,0.369091,0.25,0.9643,1,703474.61,503,Telecom,98,69,4,0.5822,0.3516,0.156083,0.195
CUST-001190,0.025475,0.040462,2.66,0.514545,0.35,1.0116,1,127860.45,583,Manufacturing,13,186,3,0.5301,0.3227,0.085583,0.47
CUST-001191,0.0063,0.369942,2.0,0.454545,0.3,0.9742,1,31997.58,550,Real Estate,70,171,1,0.4418,0.3101,0.248167,0.33
CUST-001192,0.001329,0.323699,5.81,0.316364,0.45,0.9896,0,7146.57,474,Retail,62,62,4,0.4388,0.4319,0.153917,0.95
CUST-001193,0.053378,0.381503,9.02,0.652727,0.4,0.9484,0,267364.15,659,Logistics,72,121,3,0.5621,0.2378,0.00275,0.765
CUST-001194,0.004245,0.410405,1.35,0.963636,0.18,0.8261,0,21722.6,830,Healthcare,77,52,8,0.8845,0.05,0.038,0.215
CUST-001195,0.001884,0.306358,2.68,1.0,0.52,0.8778,0,9920.23,850,Tourism,59,33,9,0.898,0.102,0.051,0.02
CUST-001196,0.064671,0.381503,5.27,0.652727,0.28,1.1625,0,323824.23,659,Energy,72,20,12,0.7624,0.2376,0.114583,0.175
CUST-001197,0.004913,0.289017,0.5,0.838182,0.15,0.8778,0,25064.88,761,Education,56,187,5,0.6743,0.11,0.061083,0.725
CUST-001198,0.008844,0.554913,13.2,0.678182,0.2,0.9015,0,44714.92,673,Pharmaceuticals,102,188,9,0.7823,0.2177,0.18275,0.185
CUST-001199,0.000152,0.526012,6.44,0.725455,0.25,0.8935,1,1259.93,699,Telecom,97,191,1,0.7296,0.1459,0.157917,0.85
CUST-001200,0.001531,0.040462,3.13,0.572727,0.55,0.8013,0,8155.22,615,Construction,13,112,7,0.5501,0.237,0.159417,0.44
CUST-001201,0.018835,0.930636,6.03,0.670909,0.55,1.1002,1,94667.08,669,Construction,167,184,11,0.792,0.208,0.032917,0.33
CUST-001202,0.003824,0.196532,7.24,0.732727,0.18,0.7798,0,19620.47,703,Healthcare,40,37,7,0.6566,0.2368,0.070333,0.57
CUST-001203,0.003393,0.549133,2.72,0.530909,0.52,0.8382,0,17462.11,592,Tourism,101,188,6,0.7022,0.2978,0.01475,0.92
CUST-001204,0.000406,0.50289,2.32,0.621818,0.15,0.9389,0,2530.61,642,Education,93,106,4,0.6577,0.2379,0.213,0.83
CUST-001205,0.02562,0.445087,7.27,0.625455,0.18,1.0535,1,128584.93,644,Healthcare,83,105,11,0.5847,0.2242,0.19,0.2
CUST-001206,0.002011,0.179191,7.86,0.785455,0.2,0.8611,0,10555.82,732,Technology,37,51,9,0.7946,0.1394,0.048083,0.155
CUST-001207,0.006948,0.687861,0.53,0.441818,0.52,1.0056,0,35234.51,543,Tourism,125,29,3,0.3917,0.3344,0.184583,0.27
CUST-001208,0.068108,0.260116,9.54,0.625455,0.25,1.132,0,341005.11,644,Telecom,51,137,11,0.4771,0.2181,0.107,1.0
CUST-001209,0.138735,0.82659,1.3,0.983636,0.15,1.1236,1,694104.16,841,Education,149,86,11,0.878,0.033,0.016833,0.84
CUST-001210,0.000797,0.947977,4.4,0.847273,0.28,0.8891,0,4486.88,766,Energy,170,40,1,0.8368,0.1374,0.093417,0.735
CUST-001211,0.002311,0.815029,4.94,0.88,0.28,0.9372,0,12053.04,784,Energy,147,196,2,0.8552,0.1124,0.022167,0.71
CUST-001212,0.014075,0.312139,1.31,0.64,0.15,1.039,0,70870.44,652,Education,60,171,3,0.6996,0.2042,0.021333,0.695
CUST-001213,0.001044,0.034682,1.45,0.694545,0.22,0.8776,1,5720.0,682,Finance,12,100,2,0.7704,0.1867,0.173417,0.5
CUST-001214,0.032188,0.421965,4.9,0.818182,0.28,0.8282,1,161421.66,750,Energy,79,23,6,0.847,0.1366,0.038083,0.525
CUST-001215,0.016378,0.034682,0.77,0.92,0.25,0.7845,0,82380.59,806,Telecom,12,103,7,0.8885,0.0882,0.035333,0.315
CUST-001216,0.01501,0.924855,7.82,0.28,0.45,0.93,0,75544.57,454,Retail,166,8,5,0.4552,0.3982,0.12775,0.15
CUST-001217,0.002777,0.867052,1.01,0.396364,0.45,0.9109,0,14381.23,518,Retail,156,74,5,0.5102,0.3299,0.4685,0.795
CUST-001218,0.00508,0.485549,1.73,0.872727,0.25,0.8117,1,25899.79,780,Telecom,90,64,7,0.8484,0.1011,0.0335,0.58
CUST-001219,0.01217,0.843931,1.24,0.585455,0.52,0.8109,0,61346.12,622,Tourism,152,151,6,0.56,0.2392,0.028583,0.975
CUST-001220,0.00645,0.641618,1.13,0.512727,0.22,1.1178,0,32747.53,582,Finance,117,93,12,0.6187,0.311,0.24025,0.41
CUST-001221,0.000118,0.716763,15.43,0.407273,0.2,0.7937,0,1092.32,524,Pharmaceuticals,130,120,8,0.6189,0.3448,0.10875,0.67
CUST-001222,0.066505,0.843931,1.17,0.534545,0.25,0.8755,0,332993.63,594,Telecom,152,109,9,0.6671,0.3329,0.087583,0.19
CUST-001223,0.005826,0.202312,3.45,0.38,0.25,0.9128,1,29628.72,509,Telecom,41,96,2,0.4567,0.42,0.17975,0.96
CUST-001224,0.004477,0.16185,5.47,1.0,0.48,1.1574,0,22883.41,850,Food & Beverage,34,184,12,0.8997,0.0737,0.036833,0.32
CUST-001225,0.051009,0.468208,0.5,0.630909,0.15,0.9198,0,255520.82,647,Education,87,142,2,0.5794,0.2156,0.126083,0.19
CUST-001226,0.003519,0.00578,8.53,0.625455,0.3,0.9824,1,18092.31,644,Real Estate,7,80,1,0.5344,0.2385,0.135833,0.255
CUST-001227,0.000485,0.739884,0.66,0.741818,0.22,0.8118,1,2923.38,708,Finance,134,103,7,0.7176,0.2765,0.329667,0.69
CUST-001228,0.002288,0.265896,3.55,0.810909,0.18,1.0465,1,11938.79,746,Healthcare,52,17,11,0.8426,0.153,0.026667,0.79
CUST-001229,0.050318,0.849711,4.1,0.807273,0.48,0.9375,0,252066.65,744,Food & Beverage,153,20,4,0.7889,0.1689,0.097167,0.265
CUST-001230,0.000548,0.057803,3.97,0.830909,0.2,0.8915,0,3237.35,757,Pharmaceuticals,16,115,9,0.8476,0.1524,0.039417,0.99
CUST-001231,0.0,0.745665,5.29,0.52,0.25,0.8577,0,500.0,586,Telecom,135,12,6,0.4441,0.2514,0.19225,0.37
CUST-001232,0.001285,0.682081,10.71,0.581818,0.4,1.1217,0,6924.36,620,Logistics,124,124,12,0.6678,0.2283,0.258083,0.26
CUST-001233,0.010805,0.803468,10.46,0.774545,0.2,0.8444,1,54521.56,726,Pharmaceuticals,145,122,7,0.8152,0.138,0.119833,0.23
CUST-001234,0.045959,0.109827,3.45,0.54,0.2,0.788,1,230272.39,597,Pharmaceuticals,25,72,7,0.5534,0.257,0.23675,0.04
CUST-001235,0.006617,0.023121,1.85,0.634545,0.48,0.8101,1,33580.02,649,Food & Beverage,10,169,8,0.7293,0.2707,0.129083,0.725
CUST-001236,0.00202,0.208092,1.55,0.707273,0.18,0.9441,1,10599.82,689,Healthcare,42,85,4,0.6458,0.1845,0.05725,0.73
CUST-001237,0.000157,0.953757,8.71,0.778182,0.5,0.9845,1,1282.88,728,Agriculture,171,160,3,0.8216,0.1784,0.012,0.095
CUST-001238,0.001423,0.786127,7.67,0.312727,0.5,0.9479,0,7612.93,472,Agriculture,142,165,3,0.4652,0.4682,0.253667,0.85
CUST-001239,0.0,0.300578,1.4,0.765455,0.5,1.0872,0,500.0,721,Agriculture,58,110,10,0.8491,0.1461,0.127833,0.93
CUST-001240,0.03813,0.988439,0.66,0.592727,0.25,0.801,0,191132.42,626,Telecom,177,18,8,0.6513,0.2298,0.130417,0.63
CUST-001241,0.000417,0.566474,7.9,0.763636,0.25,1.1689,0,2585.05,720,Telecom,104,29,12,0.7641,0.1344,0.08425,0.22
CUST-001242,0.000824,0.491329,3.75,0.776364,0.15,0.9872,0,4619.76,727,Education,91,135,3,0.7755,0.1601,0.070917,0.155
CUST-001243,0.000251,0.618497,1.5,0.927273,0.45,0.8011,1,1756.48,810,Retail,113,40,8,0.8453,0.1469,0.068083,0.35
CUST-001244,0.00309,0.132948,3.77,0.881818,0.2,0.8627,0,15948.54,785,Technology,29,101,2,0.8406,0.1437,0.079667,0.4
CUST-001245,0.007684,0.462428,0.5,0.88,0.15,0.8666,0,38917.59,784,Education,86,120,5,0.8385,0.0804,0.048917,0.095
CUST-001246,0.039015,0.907514,0.84,0.898182,0.18,0.9066,1,195554.92,794,Healthcare,163,134,5,0.8589,0.0747,0.055083,0.68
CUST-001247,0.003727,0.687861,3.16,0.689091,0.48,0.7854,0,19132.96,679,Food & Beverage,125,148,7,0.7197,0.1972,0.102667,0.32
CUST-001248,0.000951,0.33526,3.1,0.641818,0.55,0.9631,1,5254.88,653,Construction,64,55,5,0.6371,0.2466,0.237,0.02
CUST-001249,0.030356,0.734104,1.13,0.794545,0.5,0.9022,1,152265.84,737,Agriculture,133,184,9,0.8165,0.1436,0.033583,0.29
CUST-001250,0.008709,0.653179,16.09,0.769091,0.25,1.0342,0,44040.57,723,Telecom,119,73,3,0.6324,0.1527,0.20525,0.685
CUST-001251,0.003981,0.65896,2.13,0.58,0.2,0.8549,0,20402.55,619,Pharmaceuticals,120,181,9,0.7005,0.2982,0.032833,0.92
CUST-001252,0.001812,0.075145,4.93,0.709091,0.2,0.9516,0,9560.17,690,Technology,19,200,1,0.701,0.2183,0.115,0.175
CUST-001253,0.000599,0.046243,1.2,0.629091,0.35,1.0165,0,3493.21,646,Manufacturing,14,88,3,0.481,0.2932,0.11475,0.33
CUST-001254,0.015237,0.225434,2.21,0.48,0.15,0.9534,0,76677.79,564,Education,45,125,4,0.5648,0.3427,0.231,0.295
CUST-001255,0.003834,0.138728,7.12,0.870909,0.18,0.8545,0,19669.12,779,Healthcare,30,161,6,0.8095,0.121,0.085417,0.545
CUST-001256,0.000108,0.589595,7.55,0.645455,0.4,1.0425,0,1038.39,655,Logistics,108,22,10,0.654,0.215,0.177417,0.32
CUST-001257,0.002601,0.121387,0.58,1.0,0.15,0.7842,0,13501.62,850,Education,27,50,8,0.9425,0.0437,0.021833,0.45
CUST-001258,0.027916,0.017341,1.75,0.34,0.15,0.759,1,140066.42,487,Education,9,27,7,0.4089,0.4591,0.274667,0.165
CUST-001259,0.407105,0.884393,0.91,0.534545,0.28,0.8412,0,2035819.7,594,Energy,159,48,8,0.6718,0.3149,0.283667,0.09
CUST-001260,0.002527,0.16185,8.84,0.641818,0.22,0.8302,1,13131.26,653,Finance,34,66,6,0.5604,0.2435,0.110417,0.99
CUST-001261,0.020755,0.624277,5.61,0.841818,0.48,0.8372,0,104264.61,763,Food & Beverage,114,141,6,0.7041,0.1026,0.039167,0.33
CUST-001262,0.001877,0.560694,3.31,0.707273,0.3,0.8302,0,9883.6,689,Real Estate,103,130,6,0.7482,0.1819,0.215667,0.26
CUST-001263,0.00534,0.208092,4.2,0.692727,0.15,0.9732,0,27196.54,681,Education,42,46,3,0.7458,0.1715,0.002167,0.52
CUST-001264,0.008321,0.427746,9.82,0.430909,0.18,1.0061,1,42103.14,537,Healthcare,80,71,10,0.5906,0.3762,0.198833,0.055
CUST-001265,0.073604,0.398844,1.45,0.425455,0.48,0.9961,0,368485.54,534,Food & Beverage,75,128,4,0.4838,0.3193,0.086417,0.68
CUST-001266,0.041609,0.83815,0.5,0.694545,0.55,1.0388,1,208524.05,682,Construction,151,11,11,0.6805,0.2336,0.106333,0.64
CUST-001267,0.015135,0.734104,0.5,0.387273,0.4,0.8706,1,76167.66,513,Logistics,133,26,6,0.4175,0.3706,0.129417,0.815
CUST-001268,0.000759,0.485549,0.5,0.538182,0.4,0.8327,0,4296.87,596,Logistics,90,191,7,0.494,0.2775,0.00325,0.305
CUST-001269,0.011907,0.236994,0.55,0.727273,0.15,1.0042,1,60030.51,700,Education,47,49,3,0.7675,0.2199,0.021917,0.065
CUST-001270,0.090018,0.572254,3.38,0.456364,0.35,0.9448,0,450545.32,551,Manufacturing,105,63,4,0.6249,0.3751,0.110917,0.065
CUST-001271,0.01351,0.231214,15.87,0.927273,0.48,0.857,0,68045.28,810,Food & Beverage,46,21,6,0.8094,0.088,0.0705,0.755
